State Name,Two Wheeler,Three Wheeler,Four Wheeler,Goods Vehicles,Public Service Vehicle,Special Category Vehicles,Ambulance/Hearses,Construction Equipment Vehicle,Other,Grand Total,total-charging-stations,Charging_Station_Share (%),Chargers per 1k EVs,EV_per_Station
Haryana,45384,80791.0,6274,1618.0,180.0,39.0,10.0,24.0,132.0,5907,121.0,9.551748174987628,0.3592895533678303,3626.018457910381
Jharkhand,49741,23623.0,4911,996.0,645.0,24.0,1.0,3.0,130.0,3428,171.0,5.760198650084764,0.5283960904874582,1427.4800078284
Andhra Pradesh,14890,103999.0,2509,332.0,513.0,36.0,17.0,18.0,137.0,122847,250.0,6.06839699045111,6.850790158769873,6846.8279116406475
Maharashtra,41678,33747.0,5181,104.0,403.0,1.0,3.0,13.0,403.0,89430,115.0,20.1752815789927,1.2005646864943924,1048.32948985377
Tamil Nadu,55366,42433.0,7640,1871.0,563.0,7.0,25.0,7.0,164.0,14676,30.0,14.47279797570086,4.16511388844868,6205.6702863954515
Delhi,57798,105894.0,4371,384.0,820.0,27.0,28.0,25.0,199.0,81967,189.0,2.7612141589810437,4.2451599537580655,1218.3049909532588
West Bengal,25108,58766.0,3937,604.0,283.0,2.0,3.0,12.0,207.0,63386,113.0,22.111677287044635,4.884389605416651,4104.982220784717
Uttarakhand,55687,77810.0,1919,597.0,804.0,41.0,24.0,24.0,463.0,137511,225.0,7.517045662947499,2.321305366842591,4995.9859782844405
Punjab,47661,64104.0,3348,1571.0,450.0,28.0,12.0,39.0,71.0,125318,99.0,15.800470534546893,1.2086894413925475,463.45974136278664
Kerala,11414,61527.0,2105,669.0,826.0,17.0,4.0,5.0,194.0,179651,183.0,20.014261212708917,6.741041193072403,4006.932429174496
Tamil Nadu,52401,79026.0,1353,1758.0,40.0,3.0,18.0,20.0,72.0,255472,69.0,22.47723978815525,4.364749365037062,6283.401794088119
Telangana,35948,10120.0,1389,254.0,596.0,9.0,15.0,33.0,85.0,53067,260.0,1.406947195130922,5.588079701580878,3183.7040465471955
Madhya Pradesh,9250,74261.0,1466,1569.0,639.0,20.0,11.0,31.0,37.0,115417,104.0,6.699138671727323,1.9123646064680573,5213.2448575962435
Andhra Pradesh,26889,119934.0,4805,38.0,825.0,34.0,26.0,22.0,412.0,68775,215.0,9.546304627279133,5.813181038227834,6610.358437309365
Haryana,55514,38211.0,3369,1977.0,419.0,7.0,26.0,0.0,338.0,85471,197.0,4.337308526379477,3.8992713830464134,4940.718430408762
Kerala,29984,73552.0,5452,1563.0,407.0,7.0,27.0,17.0,87.0,151594,265.0,22.58546723724937,0.9604550507331228,2252.567839697447
Gujarat,35547,114555.0,260,216.0,708.0,40.0,20.0,8.0,204.0,174075,199.0,5.427137404338269,5.0136703696881355,4266.332895117711
Odisha,21401,115833.0,1086,1492.0,619.0,46.0,7.0,0.0,412.0,225379,150.0,23.54924934873129,1.8131775343312078,1923.8949680092799
Punjab,20130,15510.0,5062,1382.0,951.0,39.0,9.0,15.0,260.0,98292,108.0,16.337297661562552,4.8119588609124255,1092.3752471293378
Uttarakhand,42988,4561.0,2156,1461.0,394.0,41.0,8.0,5.0,173.0,112604,206.0,7.931211369511269,3.4208221705382407,5092.652623667858
Gujarat,55921,35723.0,7022,1753.0,810.0,1.0,11.0,18.0,335.0,7365,163.0,11.099613400206378,1.415477813782872,3786.4459428415603
Maharashtra,52866,88368.0,6249,1222.0,477.0,14.0,19.0,5.0,192.0,281050,240.0,18.312895259191816,5.099990659360664,580.7908121340563
Delhi,37464,50854.0,633,1375.0,915.0,26.0,2.0,10.0,454.0,263202,94.0,15.91332891317534,0.26138691805640124,4173.494479992533
Delhi,19955,75813.0,615,681.0,964.0,10.0,1.0,32.0,417.0,176315,217.0,15.518627177580772,4.582840763241173,2632.2758228743414
West Bengal,56771,113674.0,6866,1122.0,787.0,44.0,2.0,32.0,450.0,36873,46.0,11.259937721432975,5.3074369496998255,557.6161104039296
Maharashtra,26919,28936.0,4492,768.0,682.0,16.0,1.0,33.0,29.0,171335,287.0,1.7761796963581413,3.4992247517875104,2478.6625315237593
Uttar Pradesh,7755,63787.0,1759,1648.0,147.0,4.0,15.0,37.0,483.0,205181,152.0,23.52115905606116,3.634984290121624,5363.28624366432
Gujarat,6027,23234.0,6060,370.0,866.0,21.0,25.0,17.0,394.0,164978,246.0,22.299673275659188,0.47212496199487897,7301.552305204243
Punjab,27799,7556.0,948,636.0,851.0,28.0,17.0,28.0,464.0,176831,296.0,21.611710655036035,6.424080149914089,677.3959847366041
Delhi,56081,39983.0,192,312.0,482.0,30.0,22.0,37.0,452.0,32903,35.0,23.556035518540263,2.5278572011742035,611.2556502038958
Haryana,26117,65181.0,5027,1843.0,599.0,49.0,0.0,26.0,124.0,106198,16.0,1.4160343853913,5.569970974494543,7533.625710059424
Gujarat,56811,7745.0,5017,1642.0,143.0,44.0,13.0,31.0,186.0,230134,231.0,13.5855446444463,0.3863851103048208,7262.0855580819
Andhra Pradesh,32594,22655.0,7813,500.0,118.0,17.0,3.0,32.0,496.0,216021,101.0,3.4869611637562703,1.7007378048831647,4414.178144421355
Delhi,25761,109078.0,641,1770.0,821.0,26.0,27.0,0.0,420.0,167268,126.0,9.705554825344823,5.579866855696422,1741.0133294967943
Rajasthan,23670,100594.0,3241,271.0,252.0,26.0,2.0,6.0,65.0,83439,166.0,6.255358302641898,6.580727219886714,2430.7024848794185
Andhra Pradesh,52216,43722.0,7669,992.0,241.0,3.0,15.0,0.0,440.0,51346,132.0,14.282258920391595,0.9589387491880359,1380.3778579337682
Odisha,40943,42497.0,5627,1619.0,9.0,7.0,12.0,29.0,199.0,131292,40.0,8.826252555406654,5.191357786489477,4807.331076860783
Assam,2758,99928.0,6935,1330.0,710.0,21.0,25.0,26.0,252.0,186506,170.0,3.8480484602769858,2.9161929417187946,944.6681927366952
Punjab,15011,65569.0,734,1996.0,265.0,21.0,28.0,24.0,488.0,269637,260.0,3.1842338999038513,3.7805261097873375,845.4585276054148
Odisha,35576,116452.0,3071,441.0,577.0,21.0,14.0,1.0,204.0,262291,174.0,21.792632205531902,0.8716357282676402,1310.8361072828131
Telangana,22478,118664.0,7437,1818.0,541.0,5.0,14.0,20.0,129.0,67217,120.0,20.517146219066856,2.3437992155200424,1278.567849813787
Rajasthan,8886,115012.0,7681,834.0,334.0,27.0,7.0,30.0,229.0,55294,150.0,14.291246546466478,1.211051376860553,3332.1188174972203
Bihar,1117,52700.0,3302,1999.0,351.0,5.0,10.0,13.0,364.0,77629,160.0,11.254680100818689,3.202604451690938,2614.4163443934526
Maharashtra,6190,110756.0,5499,447.0,610.0,5.0,16.0,28.0,59.0,231369,38.0,10.739542556833198,4.297802025025909,2117.1287891620605
Delhi,57826,27482.0,4136,1405.0,699.0,48.0,2.0,35.0,363.0,265431,112.0,6.078346391790704,2.036705961948835,5130.9292584976365
Jharkhand,37219,97498.0,3494,957.0,915.0,4.0,6.0,12.0,454.0,74363,61.0,8.40229725979864,6.665048198130221,5469.877017588445
Uttar Pradesh,32872,15590.0,1550,93.0,330.0,23.0,14.0,11.0,290.0,230505,121.0,11.03151554631959,1.9669827257106536,69.04903691767426
Uttar Pradesh,20582,103041.0,405,1024.0,276.0,25.0,7.0,5.0,120.0,288358,91.0,18.397825170223978,1.6563795853232357,2066.3073445752007
Karnataka,12733,6283.0,1356,501.0,556.0,44.0,21.0,27.0,347.0,185169,152.0,12.26874699053054,3.3449515014832727,3318.326272403529
Haryana,3003,84458.0,6278,1500.0,785.0,40.0,5.0,34.0,115.0,26633,66.0,8.7156711587411,1.2419436435358961,6149.38846825371
Uttarakhand,56145,93708.0,1215,1607.0,306.0,36.0,22.0,39.0,400.0,74852,66.0,10.642772260474958,4.083890998283332,1167.155633933844
Odisha,12807,106908.0,2868,1156.0,992.0,41.0,11.0,38.0,153.0,200183,89.0,11.40455214266198,2.023868529595195,2746.0312280833095
West Bengal,33904,25943.0,3828,1428.0,676.0,44.0,4.0,3.0,48.0,296471,135.0,13.799420195847718,0.8864977749259116,4715.135064411616
West Bengal,56624,76224.0,5817,507.0,250.0,47.0,12.0,34.0,9.0,28352,231.0,12.751141287206522,2.6763074911514546,1358.6372375226701
Odisha,51018,64382.0,2489,864.0,934.0,8.0,1.0,7.0,335.0,133035,91.0,0.799909578249936,6.181258543652213,1294.3849058709197
Chhattisgarh,2137,90325.0,1220,950.0,663.0,26.0,2.0,24.0,463.0,122983,225.0,13.561208459502062,0.26095160474977974,4935.083336251964
Delhi,14333,84557.0,232,1944.0,381.0,23.0,28.0,27.0,59.0,206709,147.0,14.472045256125936,2.7510630210669915,69.45310313864465
Andhra Pradesh,1607,18693.0,4959,545.0,876.0,4.0,1.0,10.0,472.0,241184,112.0,0.6465571743871863,6.080904437654798,6479.18481882344
Rajasthan,3509,28306.0,1338,88.0,538.0,29.0,28.0,36.0,421.0,214509,175.0,22.620009540708377,6.755424050597983,1724.678412641886
Uttarakhand,17174,73913.0,2497,180.0,759.0,0.0,14.0,6.0,243.0,120443,184.0,14.648996583646342,1.7327436186953267,6632.416432837427
Maharashtra,23942,18282.0,195,155.0,663.0,48.0,21.0,29.0,97.0,28385,238.0,10.872277406179656,5.571310422871965,7081.267333110475
Rajasthan,35303,99702.0,5016,310.0,896.0,42.0,26.0,38.0,103.0,250916,186.0,3.7719514532526333,1.5597261769683903,299.6807985936257
Rajasthan,17661,96736.0,4218,363.0,782.0,12.0,17.0,13.0,352.0,273173,69.0,20.77014991968158,0.5619128441892409,3096.596243231925
West Bengal,28321,37995.0,4236,324.0,700.0,47.0,20.0,32.0,472.0,156576,254.0,13.460357798295803,6.451825208278056,5028.911863179183
Jharkhand,33733,75502.0,2432,1174.0,684.0,26.0,24.0,5.0,292.0,248842,261.0,12.492426365144649,6.469905049307376,3966.202502068737
Rajasthan,16332,40260.0,6337,573.0,826.0,24.0,23.0,37.0,466.0,275996,137.0,8.057163498038049,0.654572224145178,5324.866635947766
Maharashtra,37789,8055.0,5169,858.0,536.0,15.0,20.0,13.0,213.0,256388,171.0,2.7015688733575045,1.9900728454660042,3929.249459794917
Delhi,28516,36801.0,1986,1847.0,120.0,41.0,13.0,34.0,350.0,42611,140.0,9.28064661720614,6.639471597635296,6842.495340563005
Punjab,13850,9843.0,545,1082.0,449.0,17.0,1.0,27.0,100.0,294391,87.0,18.33319140708259,0.7395593906207477,846.3929354196641
Haryana,43536,59227.0,7160,377.0,173.0,41.0,9.0,8.0,59.0,265703,73.0,15.410303675405938,3.0572515302127248,649.3316477536254
Telangana,47170,77647.0,7039,1874.0,234.0,43.0,4.0,8.0,217.0,215321,292.0,11.151232162718244,1.1594097174589093,3006.7032034689096
Maharashtra,2834,92706.0,2804,782.0,169.0,14.0,5.0,17.0,359.0,88731,241.0,9.642306054288143,3.727655820061627,6703.805191953632
Haryana,3429,93564.0,3804,1769.0,543.0,10.0,11.0,33.0,171.0,174802,267.0,5.622008737694196,6.02209368307905,5333.811247224311
Tamil Nadu,12685,106940.0,4517,1449.0,262.0,28.0,24.0,12.0,329.0,170109,268.0,23.217926674633567,4.593895659126704,1196.3029840509669
Punjab,59811,109049.0,4859,155.0,64.0,26.0,17.0,5.0,61.0,87837,150.0,20.4173075831179,4.30755270388303,170.70813259459044
Andhra Pradesh,9385,109809.0,3184,1028.0,721.0,43.0,2.0,29.0,163.0,282117,80.0,9.207331128901131,2.882783916928184,5853.441923153163
Haryana,10661,58762.0,1254,740.0,219.0,41.0,18.0,33.0,142.0,49915,185.0,20.2052622392589,6.476464012273959,5621.789872412061
Gujarat,6403,11759.0,1304,1235.0,348.0,12.0,14.0,34.0,375.0,4286,246.0,10.42321276364744,1.255353342486588,3043.0545333311125
West Bengal,4919,78777.0,2874,93.0,707.0,13.0,19.0,30.0,435.0,250301,255.0,21.31923230078286,1.6632239944640224,185.42328176590308
Madhya Pradesh,52406,119480.0,5914,1343.0,24.0,2.0,0.0,32.0,320.0,149130,197.0,21.797620301582317,3.481089979542858,5036.269348096647
Delhi,34277,116853.0,3117,819.0,356.0,0.0,20.0,13.0,484.0,234166,72.0,5.76483424758303,1.7540372379859386,7212.096546116888
Telangana,18378,106731.0,7113,378.0,863.0,48.0,6.0,27.0,15.0,231872,112.0,1.6325831759173102,0.8513042720988221,6955.866651256832
West Bengal,29078,59177.0,6501,1534.0,602.0,32.0,19.0,33.0,188.0,31490,82.0,23.346336172607394,4.673627749183943,5553.694916715913
Tamil Nadu,27848,109716.0,6386,1819.0,373.0,45.0,8.0,8.0,371.0,108378,158.0,4.040878040998859,0.8218080176418994,7863.693318566865
Karnataka,35427,98081.0,3720,424.0,924.0,13.0,4.0,28.0,223.0,103424,166.0,23.494504479593033,4.169193636511111,688.3108133468805
Haryana,9721,46379.0,4866,152.0,25.0,2.0,4.0,36.0,101.0,123887,99.0,4.066896143827648,6.002436559493752,2534.950530214569
Tamil Nadu,36969,107740.0,2297,1523.0,627.0,9.0,29.0,15.0,26.0,133529,57.0,12.34234240871316,2.3894416409993573,2680.1637732952418
Uttar Pradesh,41011,88442.0,2199,818.0,981.0,13.0,1.0,29.0,33.0,6410,248.0,19.881987985180526,2.439754582035469,6275.503735938091
Bihar,50092,23831.0,3023,653.0,783.0,12.0,9.0,33.0,420.0,206864,60.0,7.917973403691619,6.984470495386096,5865.793250098754
Uttar Pradesh,26389,62695.0,6590,1871.0,166.0,6.0,2.0,24.0,469.0,130634,86.0,11.268474174488505,0.7866149918603567,6002.565827105345
Telangana,43963,48383.0,4990,898.0,50.0,27.0,20.0,33.0,274.0,277171,99.0,13.731299062656706,4.836405951200224,7845.962630018249
Maharashtra,43976,21664.0,3275,233.0,120.0,27.0,11.0,3.0,323.0,240591,298.0,5.06791623495077,4.560300269894536,6448.857135717446
Assam,19375,27577.0,2531,1744.0,351.0,16.0,12.0,33.0,80.0,230394,137.0,14.986442267552762,6.293303036739311,5376.165128850864
Delhi,32068,109181.0,1626,1796.0,812.0,33.0,28.0,21.0,55.0,142042,198.0,12.324940244113156,4.208914254989246,4660.267611270241
Andhra Pradesh,2378,5614.0,3461,1428.0,880.0,35.0,16.0,12.0,407.0,6598,127.0,5.638449119169021,6.6772325883233865,4063.2054583661957
Gujarat,12323,10479.0,596,440.0,932.0,35.0,16.0,19.0,190.0,278957,246.0,6.805703955707038,4.364790932840498,5370.112892945331
Madhya Pradesh,43348,57684.0,2695,1035.0,121.0,23.0,20.0,36.0,449.0,178481,223.0,9.263548678617981,6.230981729759115,963.6570083661417
Gujarat,4630,104720.0,2280,353.0,775.0,0.0,12.0,39.0,155.0,273075,209.0,23.597841142833193,4.040969393910641,7107.247514579056
Uttarakhand,10825,59777.0,5853,1125.0,412.0,20.0,25.0,13.0,495.0,85264,239.0,21.695994040281764,2.7755070530342163,2539.3043347271146
Assam,39666,97928.0,7328,583.0,244.0,39.0,11.0,18.0,392.0,95942,285.0,21.77981603728277,2.4856469039751308,137.81034845836172
Assam,25397,76858.0,1550,1915.0,799.0,40.0,29.0,20.0,65.0,207374,189.0,16.092851575266526,6.320112857620352,6830.640241729517
Haryana,23670,32019.0,4825,778.0,79.0,31.0,28.0,37.0,77.0,217204,267.0,9.817739747083932,5.892527697045425,2061.73270309017
Kerala,59574,31864.0,663,914.0,786.0,42.0,12.0,0.0,84.0,73009,140.0,1.3480514793435054,1.133493576481374,3524.633285848303
Andhra Pradesh,35064,91396.0,3588,927.0,980.0,29.0,24.0,35.0,306.0,41925,129.0,21.256184153672876,5.949795047044612,1781.6943112849906
Gujarat,39572,67359.0,2925,1346.0,894.0,46.0,11.0,14.0,42.0,168126,235.0,16.063487516838954,2.2800106685753785,2072.0918824501896
Karnataka,22070,21114.0,6220,227.0,570.0,46.0,20.0,0.0,29.0,68330,191.0,23.017154594045547,6.902083118533305,5549.63469663255
Haryana,26471,66961.0,6108,707.0,680.0,29.0,5.0,8.0,76.0,173413,116.0,5.98445602500231,1.0923497918513865,2551.292251104313
Madhya Pradesh,48146,51775.0,5222,1357.0,562.0,20.0,13.0,30.0,122.0,135269,164.0,17.283687013763878,5.969465785280335,6121.67630343465
Punjab,13678,7446.0,5874,1027.0,676.0,45.0,7.0,26.0,86.0,49829,17.0,20.862015002154905,6.397576157556358,2238.1674040275875
Andhra Pradesh,16101,118119.0,3731,302.0,705.0,42.0,2.0,27.0,352.0,165733,172.0,12.276058031830425,1.4509238026102045,6012.356629054761
Kerala,32313,16211.0,6075,908.0,743.0,13.0,10.0,17.0,90.0,226752,169.0,18.010675183611426,0.6138307092460079,3993.5491210288083
Uttarakhand,44064,30934.0,7480,1231.0,83.0,32.0,9.0,1.0,193.0,166349,193.0,7.612726972350238,1.9474564836815125,114.9610838572295
Karnataka,57444,53386.0,4075,1142.0,100.0,4.0,14.0,6.0,246.0,255986,166.0,24.385655229934663,6.816625611267129,6556.797544773284
Bihar,19563,40104.0,132,1839.0,701.0,45.0,7.0,29.0,437.0,114467,271.0,16.05583187571574,4.695649684942889,3249.8332056761833
Assam,40724,115414.0,1089,1437.0,649.0,21.0,18.0,20.0,245.0,277524,234.0,9.082148294989503,4.423134360498159,4222.443625937676
Maharashtra,19611,31899.0,4561,561.0,61.0,34.0,0.0,38.0,285.0,168962,208.0,3.6006534728392974,2.974423750780172,4843.809846669082
Uttarakhand,27129,92649.0,313,1636.0,156.0,14.0,17.0,24.0,10.0,268277,34.0,1.835649996932927,6.815951585907755,4175.251424721783
Madhya Pradesh,47828,27823.0,5682,1981.0,140.0,31.0,20.0,21.0,488.0,243440,136.0,18.941540504814842,5.8902831484436415,3746.5469510237376
Haryana,9298,12899.0,349,1542.0,824.0,6.0,11.0,38.0,10.0,222247,170.0,13.062739060432808,5.194166740198656,5318.874889053294
Bihar,57805,42474.0,3220,1253.0,568.0,28.0,15.0,32.0,192.0,152557,232.0,17.140406466450216,2.2579798049122806,7079.532703738718
Jharkhand,23253,45057.0,3342,355.0,391.0,13.0,2.0,7.0,155.0,293685,289.0,24.5772077518899,3.333033514067332,2124.6672374374407
Uttar Pradesh,49933,48805.0,5778,161.0,471.0,22.0,6.0,21.0,498.0,59824,225.0,15.643859962348627,2.4726184650851613,1072.3042852174983
Bihar,7170,74397.0,2113,600.0,834.0,28.0,18.0,32.0,406.0,162031,124.0,5.427391552371641,2.956229819749877,1054.0915371114265
Jharkhand,40844,108577.0,568,1990.0,934.0,35.0,18.0,38.0,91.0,25371,75.0,11.461813318377569,1.9239603897366584,1624.48712130331
Madhya Pradesh,25843,9047.0,6743,1834.0,90.0,47.0,2.0,4.0,392.0,282124,12.0,10.81684610474382,3.187458879964458,5540.346728621534
Haryana,30462,17960.0,5880,903.0,738.0,41.0,4.0,9.0,19.0,148375,283.0,13.530559086609433,6.9219930366381694,1449.6425198552568
Gujarat,49949,30842.0,4825,1352.0,478.0,24.0,18.0,15.0,223.0,101135,121.0,2.0550267122877743,4.022098757590442,6565.421246430544
Tamil Nadu,41960,52772.0,2171,811.0,122.0,26.0,10.0,26.0,223.0,89608,158.0,2.1314734319090487,2.1020043538244644,7976.45385254174
Rajasthan,31846,83004.0,7803,1925.0,432.0,36.0,15.0,9.0,454.0,280090,200.0,5.131714254281331,4.992150993470472,2678.9165789879057
Andhra Pradesh,34598,18659.0,4146,503.0,905.0,19.0,13.0,38.0,36.0,17671,75.0,10.365710274472487,3.186154955637527,1465.4079365131388
Tamil Nadu,38633,38863.0,849,1648.0,983.0,4.0,25.0,23.0,456.0,71401,298.0,11.762435924966667,0.8456791361516264,754.8673099601212
Gujarat,12263,38694.0,5725,1202.0,427.0,26.0,14.0,3.0,298.0,191112,203.0,23.366466808468513,0.9874547832847553,6902.006576094819
Kerala,15639,110700.0,4294,1664.0,313.0,5.0,17.0,1.0,43.0,209992,192.0,11.512952157632425,1.8676086438777186,4135.85802725756
Assam,16436,9148.0,368,1025.0,687.0,39.0,15.0,25.0,77.0,173835,97.0,15.853587694055584,3.6723641254863546,3896.895803312379
Delhi,24379,39313.0,4635,1948.0,746.0,24.0,8.0,39.0,260.0,249048,55.0,20.822229119615702,2.3588540789263486,1502.1500963655433
Haryana,23253,61296.0,3181,501.0,516.0,42.0,28.0,34.0,44.0,128400,118.0,1.6850492359227731,4.875486679200482,3227.11479665861
Andhra Pradesh,51798,21321.0,1418,918.0,832.0,46.0,14.0,12.0,84.0,67267,151.0,0.5585286714935774,1.6184352884918203,2259.965009065341
Odisha,22068,44563.0,7915,1304.0,897.0,34.0,14.0,31.0,181.0,75100,79.0,18.10417576433151,5.03454027592001,4314.294308066293
Bihar,38030,106203.0,1067,1309.0,981.0,14.0,27.0,18.0,169.0,24973,15.0,19.933478887227672,2.563120371553547,3440.945203708278
Rajasthan,9377,107674.0,5781,930.0,486.0,43.0,20.0,13.0,371.0,172876,168.0,24.331130644229162,6.1252150385884345,146.4501393242534
Kerala,26954,97646.0,4054,1028.0,708.0,32.0,6.0,12.0,268.0,296464,46.0,2.5637116473919743,6.4423230314422835,923.8111445533872
Karnataka,38354,14526.0,6102,1180.0,214.0,41.0,24.0,34.0,359.0,125490,154.0,1.878787914525382,1.827446801203186,5868.412460933977
Uttar Pradesh,39391,81959.0,5568,203.0,578.0,32.0,23.0,26.0,326.0,25170,21.0,8.050437182744098,4.590847150155123,2015.9494912840307
Gujarat,20433,116250.0,2772,1469.0,165.0,36.0,10.0,16.0,124.0,10639,193.0,21.82143079402193,0.7552239514147248,5898.020544995085
Gujarat,14682,63297.0,3634,623.0,548.0,46.0,21.0,19.0,450.0,234240,226.0,3.714996147533391,4.596806391460638,6068.5876041354
Kerala,51397,18613.0,7958,1119.0,177.0,13.0,26.0,26.0,416.0,206283,156.0,8.931149828700573,3.4169995722100595,2493.791606483924
Karnataka,9444,84898.0,6753,523.0,387.0,9.0,8.0,21.0,219.0,276202,204.0,6.942055333304365,5.445357067558699,3412.8091142447097
West Bengal,37546,9322.0,1032,1669.0,145.0,15.0,5.0,0.0,433.0,29876,271.0,18.9987548124544,4.384086991832562,3761.4806056974876
Kerala,57836,86480.0,3195,731.0,427.0,9.0,14.0,30.0,339.0,89132,23.0,20.586422368205362,5.079300224032924,5467.165602567184
Maharashtra,911,65956.0,5838,1630.0,126.0,20.0,27.0,7.0,490.0,20363,288.0,19.745273139991625,5.203452216271918,516.281820728148
Assam,20889,95723.0,1489,1229.0,792.0,23.0,2.0,2.0,391.0,60285,273.0,17.172138878437295,5.310951976524907,1235.674768013163
Haryana,56247,76777.0,4974,1741.0,844.0,19.0,16.0,31.0,187.0,262379,65.0,20.557690454678557,2.2929316209390147,2634.086525048383
Karnataka,48028,92133.0,5876,1794.0,460.0,35.0,11.0,1.0,168.0,143383,219.0,18.374188946835805,2.212976419728495,7278.256005335883
Madhya Pradesh,26120,105456.0,6521,1716.0,754.0,30.0,29.0,26.0,426.0,180125,274.0,12.504404808834474,5.399959642603863,6718.036452917864
Tamil Nadu,20547,12526.0,895,827.0,757.0,16.0,17.0,22.0,85.0,45954,46.0,19.08251133544507,2.465909069373343,7078.783743984393
Madhya Pradesh,32280,10731.0,399,1748.0,466.0,14.0,1.0,32.0,497.0,89268,218.0,2.2125264246512177,2.9596748282960945,993.3364313555064
Madhya Pradesh,53926,109228.0,4402,435.0,401.0,28.0,22.0,4.0,393.0,71881,296.0,3.869518650971874,3.811031800059705,4998.119384016122
Karnataka,7424,19972.0,6502,1871.0,999.0,43.0,20.0,2.0,376.0,237107,95.0,7.052663903756139,3.7115259077293796,748.5669682901188
Tamil Nadu,5473,33703.0,3214,1488.0,270.0,33.0,19.0,19.0,371.0,193970,146.0,17.776274233104857,0.6972771915406302,6355.575856705685
Karnataka,59443,50628.0,5227,514.0,773.0,13.0,4.0,25.0,45.0,183758,211.0,12.883870527546918,3.1700424615676295,6326.5547280925
Punjab,5945,9091.0,1314,1130.0,162.0,40.0,20.0,12.0,103.0,60600,199.0,20.173724511548375,4.048061622221274,7938.620953817364
Punjab,27270,15216.0,3790,419.0,727.0,36.0,24.0,30.0,282.0,289759,64.0,11.677282577449118,2.142581775666432,5211.500348960154
Karnataka,27128,25499.0,902,1630.0,650.0,23.0,19.0,14.0,394.0,139172,127.0,16.95380717994455,1.2134833554813196,4656.407678759298
